IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall
3,Niedersachsen,LK Göttingen,A60-A79,M,1,0,195760,2020-03-20T00:00:00.000Z,03159,24.03.2020 00:00,0,0
3,Niedersachsen,LK Göttingen,A60-A79,M,1,0,195761,2020-03-22T00:00:00.000Z,03159,24.03.2020 00:00,1,0
3,Niedersachsen,LK Göttingen,A60-A79,W,1,0,195762,2020-03-18T00:00:00.000Z,03159,24.03.2020 00:00,0,0
3,Niedersachsen,LK Göttingen,A60-A79,W,2,0,195763,2020-03-20T00:00:00.000Z,03159,24.03.2020 00:00,0,0
3,Niedersachsen,LK Göttingen,A80+,M,1,0,195764,2020-03-21T00:00:00.000Z,03159,24.03.2020 00:00,0,0
3,Niedersachsen,LK Göttingen,A80+,W,1,0,195765,2020-03-18T00:00:00.000Z,03159,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A00-A04,W,1,0,195766,2020-03-21T00:00:00.000Z,03241,24.03.2020 00:00,1,0
3,Niedersachsen,Region Hannover,A05-A14,M,2,0,195767,2020-03-16T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A05-A14,M,1,0,195768,2020-03-17T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A05-A14,M,1,0,195769,2020-03-18T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A05-A14,M,1,0,195770,2020-03-21T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A05-A14,M,1,0,195771,2020-03-22T00:00:00.000Z,03241,24.03.2020 00:00,1,0
3,Niedersachsen,Region Hannover,A05-A14,W,2,0,195772,2020-03-18T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A05-A14,W,1,0,195773,2020-03-20T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A05-A14,W,1,0,195774,2020-03-21T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,M,1,0,195775,2020-03-09T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,M,1,0,195776,2020-03-10T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,M,2,0,195777,2020-03-11T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,M,3,0,195778,2020-03-12T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,M,1,0,195779,2020-03-13T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,M,1,0,195780,2020-03-14T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,M,1,0,195781,2020-03-15T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,M,3,0,195782,2020-03-16T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,M,8,0,195783,2020-03-17T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,M,5,0,195784,2020-03-18T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,M,2,0,195785,2020-03-19T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,M,9,0,195786,2020-03-20T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,M,1,0,195787,2020-03-21T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,M,1,0,195788,2020-03-21T00:00:00.000Z,03241,24.03.2020 00:00,1,0
3,Niedersachsen,Region Hannover,A15-A34,M,1,0,195789,2020-03-22T00:00:00.000Z,03241,24.03.2020 00:00,1,0
3,Niedersachsen,Region Hannover,A15-A34,unbekannt,1,0,195790,2020-03-20T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,W,1,0,195791,2020-03-09T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,W,1,0,195792,2020-03-11T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,W,3,0,195793,2020-03-12T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,W,1,0,195794,2020-03-15T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,W,1,0,195795,2020-03-16T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,W,5,0,195796,2020-03-17T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,W,5,0,195797,2020-03-18T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,W,2,0,195798,2020-03-18T00:00:00.000Z,03241,24.03.2020 00:00,1,0
3,Niedersachsen,Region Hannover,A15-A34,W,8,0,195799,2020-03-19T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,W,8,0,195800,2020-03-20T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A15-A34,W,1,0,195801,2020-03-21T00:00:00.000Z,03241,24.03.2020 00:00,1,0
3,Niedersachsen,Region Hannover,A15-A34,W,2,0,195802,2020-03-22T00:00:00.000Z,03241,24.03.2020 00:00,1,0
3,Niedersachsen,Region Hannover,A35-A59,M,1,0,195803,2020-03-06T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,M,1,0,195804,2020-03-08T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,M,3,0,195805,2020-03-10T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,M,8,0,195806,2020-03-12T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,M,3,0,195807,2020-03-13T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,M,4,0,195808,2020-03-14T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,M,2,0,195809,2020-03-15T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,M,9,0,195810,2020-03-16T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,M,10,0,195811,2020-03-17T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,M,21,0,195812,2020-03-18T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,M,4,0,195813,2020-03-18T00:00:00.000Z,03241,24.03.2020 00:00,1,0
3,Niedersachsen,Region Hannover,A35-A59,M,7,0,195814,2020-03-19T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,M,15,0,195815,2020-03-20T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,M,2,0,195816,2020-03-21T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,M,5,0,195817,2020-03-21T00:00:00.000Z,03241,24.03.2020 00:00,1,0
3,Niedersachsen,Region Hannover,A35-A59,unbekannt,1,0,195818,2020-03-18T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,unbekannt,1,0,195819,2020-03-19T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,unbekannt,1,0,195820,2020-03-21T00:00:00.000Z,03241,24.03.2020 00:00,1,0
3,Niedersachsen,Region Hannover,A35-A59,W,1,0,195821,2020-03-07T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,W,2,0,195822,2020-03-10T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,W,2,0,195823,2020-03-11T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,W,2,0,195824,2020-03-12T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,W,1,0,195825,2020-03-12T00:00:00.000Z,03241,24.03.2020 00:00,1,0
3,Niedersachsen,Region Hannover,A35-A59,W,3,0,195826,2020-03-13T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,W,3,0,195827,2020-03-14T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,W,4,0,195828,2020-03-15T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,W,6,0,195829,2020-03-16T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,W,6,0,195830,2020-03-17T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,W,12,0,195831,2020-03-18T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,W,2,0,195832,2020-03-18T00:00:00.000Z,03241,24.03.2020 00:00,1,0
3,Niedersachsen,Region Hannover,A35-A59,W,7,0,195833,2020-03-19T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,W,13,0,195834,2020-03-20T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,W,6,0,195835,2020-03-21T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A35-A59,W,3,0,195836,2020-03-21T00:00:00.000Z,03241,24.03.2020 00:00,1,0
3,Niedersachsen,Region Hannover,A35-A59,W,1,0,195837,2020-03-22T00:00:00.000Z,03241,24.03.2020 00:00,1,0
3,Niedersachsen,Region Hannover,A60-A79,M,1,0,195838,2020-03-01T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A60-A79,M,1,0,195839,2020-03-03T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A60-A79,M,1,0,195840,2020-03-04T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A60-A79,M,7,0,195841,2020-03-12T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A60-A79,M,3,0,195842,2020-03-16T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A60-A79,M,1,0,195843,2020-03-17T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A60-A79,M,3,0,195844,2020-03-18T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A60-A79,M,7,1,195845,2020-03-19T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A60-A79,M,2,0,195846,2020-03-20T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A60-A79,M,1,0,195847,2020-03-21T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A60-A79,W,1,0,195848,2020-03-06T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A60-A79,W,2,0,195849,2020-03-13T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A60-A79,W,1,0,195850,2020-03-14T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A60-A79,W,1,0,195851,2020-03-15T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A60-A79,W,2,0,195852,2020-03-16T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A60-A79,W,1,0,195853,2020-03-17T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A60-A79,W,2,0,195854,2020-03-19T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A60-A79,W,4,0,195855,2020-03-20T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A60-A79,W,2,0,195856,2020-03-21T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A60-A79,W,1,0,195857,2020-03-21T00:00:00.000Z,03241,24.03.2020 00:00,1,0
3,Niedersachsen,Region Hannover,A80+,M,1,0,195858,2020-03-19T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A80+,M,2,1,195859,2020-03-20T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A80+,M,2,0,195860,2020-03-21T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A80+,W,1,0,195861,2020-03-18T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A80+,W,1,0,195862,2020-03-19T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A80+,W,2,0,195863,2020-03-20T00:00:00.000Z,03241,24.03.2020 00:00,0,0
3,Niedersachsen,Region Hannover,A80+,W,1,0,195864,2020-03-21T00:00:00.000Z,03241,24.03.2020 00:00,1,0
3,Niedersachsen,LK Diepholz,A05-A14,W,1,0,195865,2020-03-20T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A15-A34,M,1,0,195866,2020-03-11T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A15-A34,M,2,0,195867,2020-03-18T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A15-A34,M,1,0,195868,2020-03-19T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A15-A34,M,2,0,195869,2020-03-20T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A15-A34,M,1,0,195870,2020-03-23T00:00:00.000Z,03251,24.03.2020 00:00,1,0
3,Niedersachsen,LK Diepholz,A15-A34,W,1,0,195871,2020-03-11T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A15-A34,W,1,0,195872,2020-03-16T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A15-A34,W,2,0,195873,2020-03-19T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A15-A34,W,1,0,195874,2020-03-20T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A35-A59,M,4,0,195875,2020-03-11T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A35-A59,M,1,0,195876,2020-03-12T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A35-A59,M,2,0,195877,2020-03-13T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A35-A59,M,1,0,195878,2020-03-15T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A35-A59,M,2,0,195879,2020-03-18T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A35-A59,M,2,0,195880,2020-03-19T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A35-A59,M,8,0,195881,2020-03-20T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A35-A59,M,1,0,195882,2020-03-22T00:00:00.000Z,03251,24.03.2020 00:00,1,0
3,Niedersachsen,LK Diepholz,A35-A59,M,2,0,195883,2020-03-23T00:00:00.000Z,03251,24.03.2020 00:00,1,0
3,Niedersachsen,LK Diepholz,A35-A59,W,3,0,195884,2020-03-11T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A35-A59,W,3,0,195885,2020-03-12T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A35-A59,W,1,0,195886,2020-03-13T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A35-A59,W,2,0,195887,2020-03-15T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A35-A59,W,1,0,195888,2020-03-18T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A35-A59,W,1,0,195889,2020-03-19T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A35-A59,W,5,0,195890,2020-03-20T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A35-A59,W,2,0,195891,2020-03-22T00:00:00.000Z,03251,24.03.2020 00:00,1,0
3,Niedersachsen,LK Diepholz,A35-A59,W,1,0,195892,2020-03-23T00:00:00.000Z,03251,24.03.2020 00:00,1,0
3,Niedersachsen,LK Diepholz,A60-A79,M,1,0,195893,2020-03-10T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A60-A79,M,1,0,195894,2020-03-11T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A60-A79,M,1,0,195895,2020-03-18T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A60-A79,M,1,0,195896,2020-03-19T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A60-A79,M,2,0,195897,2020-03-20T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A60-A79,M,2,0,195898,2020-03-22T00:00:00.000Z,03251,24.03.2020 00:00,1,0
3,Niedersachsen,LK Diepholz,A60-A79,M,2,0,195899,2020-03-23T00:00:00.000Z,03251,24.03.2020 00:00,1,0
3,Niedersachsen,LK Diepholz,A60-A79,W,1,0,195900,2020-03-12T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A60-A79,W,1,0,195901,2020-03-18T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A60-A79,W,1,0,195902,2020-03-19T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A60-A79,W,2,0,195903,2020-03-20T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A60-A79,W,1,0,195904,2020-03-22T00:00:00.000Z,03251,24.03.2020 00:00,1,0
3,Niedersachsen,LK Diepholz,A60-A79,W,3,0,195905,2020-03-23T00:00:00.000Z,03251,24.03.2020 00:00,1,0
3,Niedersachsen,LK Diepholz,A80+,M,1,0,195906,2020-03-15T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Diepholz,A80+,M,1,0,195907,2020-03-23T00:00:00.000Z,03251,24.03.2020 00:00,1,0
3,Niedersachsen,LK Diepholz,A80+,W,1,0,195908,2020-03-20T00:00:00.000Z,03251,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A05-A14,W,1,0,195909,2020-03-20T00:00:00.000Z,03252,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A15-A34,M,3,0,195910,2020-03-16T00:00:00.000Z,03252,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A15-A34,M,1,0,195911,2020-03-18T00:00:00.000Z,03252,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A15-A34,W,1,0,195912,2020-03-20T00:00:00.000Z,03252,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A15-A34,W,1,0,195913,2020-03-21T00:00:00.000Z,03252,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,M,1,0,195914,2020-03-10T00:00:00.000Z,03252,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,M,1,0,195915,2020-03-14T00:00:00.000Z,03252,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,M,1,0,195916,2020-03-15T00:00:00.000Z,03252,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,M,1,0,195917,2020-03-18T00:00:00.000Z,03252,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,M,3,0,195918,2020-03-19T00:00:00.000Z,03252,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,M,2,0,195919,2020-03-21T00:00:00.000Z,03252,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,W,1,0,195920,2020-03-12T00:00:00.000Z,03252,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,W,1,0,195921,2020-03-16T00:00:00.000Z,03252,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,W,1,0,195922,2020-03-18T00:00:00.000Z,03252,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,W,1,0,195923,2020-03-19T00:00:00.000Z,03252,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A35-A59,W,1,0,195924,2020-03-20T00:00:00.000Z,03252,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A60-A79,M,1,0,195925,2020-03-16T00:00:00.000Z,03252,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A60-A79,M,1,0,195926,2020-03-18T00:00:00.000Z,03252,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A60-A79,M,1,0,195927,2020-03-19T00:00:00.000Z,03252,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A60-A79,M,1,0,195928,2020-03-20T00:00:00.000Z,03252,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hameln-Pyrmont,A60-A79,W,1,0,195929,2020-03-20T00:00:00.000Z,03252,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A05-A14,M,1,0,195930,2020-03-21T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A15-A34,M,1,0,195931,2020-03-14T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A15-A34,M,1,0,195932,2020-03-16T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A15-A34,M,1,0,195933,2020-03-17T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A15-A34,M,2,0,195934,2020-03-18T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A15-A34,M,1,0,195935,2020-03-18T00:00:00.000Z,03254,24.03.2020 00:00,1,0
3,Niedersachsen,LK Hildesheim,A15-A34,M,2,0,195936,2020-03-19T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A15-A34,M,1,0,195937,2020-03-19T00:00:00.000Z,03254,24.03.2020 00:00,1,0
3,Niedersachsen,LK Hildesheim,A15-A34,M,1,0,195938,2020-03-21T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A15-A34,M,1,0,195939,2020-03-21T00:00:00.000Z,03254,24.03.2020 00:00,1,0
3,Niedersachsen,LK Hildesheim,A15-A34,M,1,0,195940,2020-03-23T00:00:00.000Z,03254,24.03.2020 00:00,1,0
3,Niedersachsen,LK Hildesheim,A15-A34,W,1,0,195941,2020-03-09T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A15-A34,W,1,0,195942,2020-03-14T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A15-A34,W,2,0,195943,2020-03-17T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A15-A34,W,1,0,195944,2020-03-18T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A15-A34,W,1,0,195945,2020-03-19T00:00:00.000Z,03254,24.03.2020 00:00,1,0
3,Niedersachsen,LK Hildesheim,A15-A34,W,2,0,195946,2020-03-21T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A15-A34,W,1,0,195947,2020-03-23T00:00:00.000Z,03254,24.03.2020 00:00,1,0
3,Niedersachsen,LK Hildesheim,A35-A59,M,1,0,195948,2020-03-07T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A35-A59,M,1,0,195949,2020-03-12T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A35-A59,M,1,0,195950,2020-03-13T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A35-A59,M,2,0,195951,2020-03-15T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A35-A59,M,9,0,195952,2020-03-17T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A35-A59,M,1,0,195953,2020-03-17T00:00:00.000Z,03254,24.03.2020 00:00,1,0
3,Niedersachsen,LK Hildesheim,A35-A59,M,6,0,195954,2020-03-18T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A35-A59,M,1,0,195955,2020-03-18T00:00:00.000Z,03254,24.03.2020 00:00,1,0
3,Niedersachsen,LK Hildesheim,A35-A59,M,4,0,195956,2020-03-19T00:00:00.000Z,03254,24.03.2020 00:00,1,0
3,Niedersachsen,LK Hildesheim,A35-A59,M,3,0,195957,2020-03-20T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A35-A59,M,2,0,195958,2020-03-21T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A35-A59,M,2,0,195959,2020-03-23T00:00:00.000Z,03254,24.03.2020 00:00,1,0
3,Niedersachsen,LK Hildesheim,A35-A59,W,1,0,195960,2020-03-12T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A35-A59,W,3,0,195961,2020-03-13T00:00:00.000Z,03254,24.03.2020 00:00,0,0
3,Niedersachsen,LK Hildesheim,A35-A59,W,2,0,195962,2020-03-15T00:00:00.000Z,03254,24.03.2020 00:00,0,0
